ARC DT

Purchase Bills
Vendor:,All Vendors
Tax%:,All Taxes
From Date:,08/01/2019
To Date:,31/08/2019
Tax Component Break Up:,No
UOM:,Base UOM
Bill ID,Bill Date,CreditTerm,Payment Date,InvoiceReference,Vendor,Gross Amount,Tax Amount,Trade Discount%,Trade Discount Amount,Inv Disc% Total,Inv Disc/Unit Total,Othr Disc% Total,Othr Disc/Unit Total,Product Discount Amount,Adjustment Amount,Adjusted Amount,Net Amount,GRNID,GRN DATE,Status,Original Bill,Branch,ST,CST,Tax Type,GSTINOfVendor,FromStatecode,ToStatecode,ODNumber,Item Code,Item Name,Batch,Expiry,UOM,Quantity,PFM,Net PTS,Original PTS,PTR,MRP Per Pack,Goods Value,Gross Amount,Total Discount%,Total Discount/Unit,Inv Disc%,Inv Disc% Amt,Inv Disc/Unit,Inv Disc/Unit Amt,Inv Disc Total,Othr Disc%,Othr Disc% Amt,Othr Disc/Unit,Othr Disc/Unit Amt,Othr Disc Total,Product Discount Amount,Surcharge,Tax Suffered,Tax Amount,Total,HSNCode
B104,26/08/2019,Credit 0 days,26/08/2019,21197770,ITC LIMITED,66232.74,5651.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71883.97,G104,26/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100033717,9754,AIM WAX 35s_9754,0619SV-10,,M_S,6.60,699.79,699.79,699.79,718.16,10.00,4618.61,4618.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,230.93,4849.54,3605 00 10
B104,26/08/2019,Credit 0 days,26/08/2019,21197770,ITC LIMITED,66232.74,5651.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71883.97,G104,26/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100033717,9829,CHEETAFIGHT 35s_9829,0819GM-20,,M_S,27.00,642.09,642.09,642.09,661.03,1.00,17336.43,17336.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3120.56,20456.99,3605
B104,26/08/2019,Credit 0 days,26/08/2019,21197770,ITC LIMITED,66232.74,5651.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71883.97,G104,26/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100033717,9976,HMLITESLARGE_9976,0819BI-30,,M_S,0.10,6604.32,6604.32,6604.32,6799.15,10.00,660.43,660.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,118.88,779.31,3605
B104,26/08/2019,Credit 0 days,26/08/2019,21197770,ITC LIMITED,66232.74,5651.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71883.97,G104,26/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100033717,GrandTotal:,,,,,133.61,11986.66,11986.66,11986.66,12346.07,296.00,66232.74,66232.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5651.23,71883.97
B105,26/08/2019,Credit 0 days,26/08/2019,21197769,ITC LIMITED,591.98,69.05,0.00,0.00,0.00,0.00,16.58,0.00,16.58,0.00,0.00,644.45,G105,26/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100033716,FXN200009,NO RULZ RS.5 TOMATO FREE TOY_FXN200009,M04AUG19-610,,KG,2.25,263.10,255.73,263.10,271.94,5.00,591.98,575.40,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,16.58,0.00,0.00,16.58,16.58,0.00,0.00,69.05,644.45,2106
B105,26/08/2019,Credit 0 days,26/08/2019,21197769,ITC LIMITED,591.98,69.05,0.00,0.00,0.00,0.00,16.58,0.00,16.58,0.00,0.00,644.45,G105,26/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100033716,GrandTotal:,,,,,2.25,263.10,255.73,263.10,271.94,5.00,591.98,575.40,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,16.58,0.00,0.00,16.58,16.58,0.00,0.00,69.05,644.45
B106,26/08/2019,Credit 0 days,26/08/2019,21197768,ITC LIMITED,24863.33,2900.06,0.00,0.00,0.00,0.00,696.17,0.00,696.17,0.00,0.00,27067.21,G106,26/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100033715,FXC20005B,BINGO! CHIPS RS.5 CRM&ON_FXC20005B,G08AUG19-550,,KG,8.64,328.88,319.67,328.88,339.93,5.00,2841.52,2761.96,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,79.56,0.00,0.00,79.56,79.56,0.00,0.00,331.44,3093.40,2005
B106,26/08/2019,Credit 0 days,26/08/2019,21197768,ITC LIMITED,24863.33,2900.06,0.00,0.00,0.00,0.00,696.17,0.00,696.17,0.00,0.00,27067.21,G106,26/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100033715,FXC50005B,BINGO! CHIPS RS.5 TOMATO & CHILLI_FXC50005B,G09AUG19-580,,KG,23.76,328.88,319.67,328.88,339.93,5.00,7814.19,7595.39,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,218.80,0.00,0.00,218.80,218.80,0.00,0.00,911.45,8506.84,2005
B106,26/08/2019,Credit 0 days,26/08/2019,21197768,ITC LIMITED,24863.33,2900.06,0.00,0.00,0.00,0.00,696.17,0.00,696.17,0.00,0.00,27067.21,G106,26/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100033715,FXC60005B,BINGO! CHIPS RS.5 CHILLI_FXC60005B,G09AUG19-590,,KG,43.20,328.88,319.67,328.88,339.93,5.00,14207.62,13809.80,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,397.81,0.00,0.00,397.81,397.81,0.00,0.00,1657.18,15466.98,2005
B106,26/08/2019,Credit 0 days,26/08/2019,21197768,ITC LIMITED,24863.33,2900.06,0.00,0.00,0.00,0.00,696.17,0.00,696.17,0.00,0.00,27067.21,G106,26/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100033715,GrandTotal:,,,,,75.60,986.64,959.01,986.64,1019.79,15.00,24863.33,24167.15,8.40,0.00,0.00,0.00,0.00,0.00,0.00,8.40,696.17,0.00,0.00,696.17,696.17,0.00,0.00,2900.06,27067.21
B107,26/08/2019,Credit 0 days,26/08/2019,21197767,ITC LIMITED,6160.80,718.60,0.00,0.00,0.00,0.00,172.50,0.00,172.50,0.00,0.00,6706.89,G107,26/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100033714,FDF100052,AASHVD SVASTI COW GHEE 50ML PCH_FDF100052,MGC113G191-500,,L,12.00,513.40,499.02,513.40,530.65,34.00,6160.80,5988.30,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,172.50,0.00,0.00,172.50,172.50,0.00,0.00,718.60,6706.89,0405
B107,26/08/2019,Credit 0 days,26/08/2019,21197767,ITC LIMITED,6160.80,718.60,0.00,0.00,0.00,0.00,172.50,0.00,172.50,0.00,0.00,6706.89,G107,26/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100033714,GrandTotal:,,,,,12.00,513.40,499.02,513.40,530.65,34.00,6160.80,5988.30,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,172.50,0.00,0.00,172.50,172.50,0.00,0.00,718.60,6706.89
B108,28/08/2019,Credit 0 days,28/08/2019,21173905,ITC LIMITED,3273.98,569.87,0.00,0.00,0.00,0.00,108.04,0.00,108.04,0.00,0.00,3735.81,G108,28/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100034486,PVVSO0629,Vivel Lotus Oil 100Gms_PVVSO0629,H00100719-60,,KG,14.40,227.36,219.86,227.36,235.41,30.00,3273.98,3165.94,3.30,0.00,0.00,0.00,0.00,0.00,0.00,3.30,108.04,0.00,0.00,108.04,108.04,0.00,0.00,569.87,3735.81,3401 11 90
B108,28/08/2019,Credit 0 days,28/08/2019,21173905,ITC LIMITED,3273.98,569.87,0.00,0.00,0.00,0.00,108.04,0.00,108.04,0.00,0.00,3735.81,G108,28/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100034486,GrandTotal:,,,,,14.40,227.36,219.86,227.36,235.41,30.00,3273.98,3165.94,3.30,0.00,0.00,0.00,0.00,0.00,0.00,3.30,108.04,0.00,0.00,108.04,108.04,0.00,0.00,569.87,3735.81
B109,28/08/2019,Credit 0 days,28/08/2019,21173906,ITC LIMITED,1708.14,255.81,0.00,0.00,0.00,0.00,286.97,0.00,286.97,0.00,0.00,1676.99,G109,28/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100034487,PENPS0022,Engage W4 Perfume Spray 120ml-NC_PENPS0022,M00070819-230,,L,1.44,1186.21,986.93,1186.21,1228.20,200.00,1708.14,1421.17,16.80,0.00,0.00,0.00,0.00,0.00,0.00,16.80,286.97,0.00,0.00,286.97,286.97,0.00,0.00,255.81,1676.99,3303 00 10
B109,28/08/2019,Credit 0 days,28/08/2019,21173906,ITC LIMITED,1708.14,255.81,0.00,0.00,0.00,0.00,286.97,0.00,286.97,0.00,0.00,1676.99,G109,28/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100034487,GrandTotal:,,,,,1.44,1186.21,986.93,1186.21,1228.20,200.00,1708.14,1421.17,16.80,0.00,0.00,0.00,0.00,0.00,0.00,16.80,286.97,0.00,0.00,286.97,286.97,0.00,0.00,255.81,1676.99
B110,28/08/2019,Credit 0 days,28/08/2019,21173907,ITC LIMITED,5798.40,676.33,0.00,0.00,0.00,0.00,162.36,0.00,162.36,0.00,0.00,6312.37,G110,28/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100034488,FDF100102,AASHVD SVASTI COW GHEE 100ML PCH_FDF100102,MGC105H191-510,,L,12.00,483.20,469.67,483.20,499.44,64.00,5798.40,5636.04,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,162.36,0.00,0.00,162.36,162.36,0.00,0.00,676.33,6312.37,0405
B110,28/08/2019,Credit 0 days,28/08/2019,21173907,ITC LIMITED,5798.40,676.33,0.00,0.00,0.00,0.00,162.36,0.00,162.36,0.00,0.00,6312.37,G110,28/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100034488,GrandTotal:,,,,,12.00,483.20,469.67,483.20,499.44,64.00,5798.40,5636.04,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,162.36,0.00,0.00,162.36,162.36,0.00,0.00,676.33,6312.37
B111,28/08/2019,Credit 0 days,28/08/2019,21173908,ITC LIMITED,11596.80,1352.65,0.00,0.00,0.00,0.00,324.71,0.00,324.71,0.00,0.00,12624.74,G111,28/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100034489,FDF100102,AASHVD SVASTI COW GHEE 100ML PCH_FDF100102,MGC106H191-270,,L,24.00,483.20,469.67,483.20,499.44,64.00,11596.80,11272.09,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,324.71,0.00,0.00,324.71,324.71,0.00,0.00,1352.65,12624.74,0405
B111,28/08/2019,Credit 0 days,28/08/2019,21173908,ITC LIMITED,11596.80,1352.65,0.00,0.00,0.00,0.00,324.71,0.00,324.71,0.00,0.00,12624.74,G111,28/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100034489,GrandTotal:,,,,,24.00,483.20,469.67,483.20,499.44,64.00,11596.80,11272.09,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,324.71,0.00,0.00,324.71,324.71,0.00,0.00,1352.65,12624.74
B112,28/08/2019,Credit 0 days,28/08/2019,21173909,ITC LIMITED,27110.20,3296.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30406.28,G112,28/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100034490,11012,MD84 Bouquet - NP(NEW KLD)_11012,0619KI-40,,M_S,5.04,459.19,459.19,459.19,473.65,50.00,2314.32,2314.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115.72,2430.03,3307 41 00
B112,28/08/2019,Credit 0 days,28/08/2019,21173909,ITC LIMITED,27110.20,3296.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30406.28,G112,28/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100034490,11824,MD FOT Gold Yagna Rs.20(Unlocked)_11824,0819-50,,M_S,3.46,959.21,959.21,959.21,989.43,20.00,3315.03,3315.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,165.75,3480.78,3307 41 00
B112,28/08/2019,Credit 0 days,28/08/2019,21173909,ITC LIMITED,27110.20,3296.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30406.28,G112,28/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100034490,11827,MD FOT Gold Yagna Rs.50(Unlocked)_11827,0819-60,,M_S,2.88,963.37,963.37,963.37,993.72,50.00,2774.51,2774.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,138.73,2913.23,3307 41 00
B112,28/08/2019,Credit 0 days,28/08/2019,21173909,ITC LIMITED,27110.20,3296.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30406.28,G112,28/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100034490,9754,AIM WAX 35s_9754,0619SV-10,,M_S,5.40,699.79,699.79,699.79,718.16,10.00,3778.87,3778.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,188.94,3967.81,3605 00 10
B112,28/08/2019,Credit 0 days,28/08/2019,21173909,ITC LIMITED,27110.20,3296.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30406.28,G112,28/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100034490,9829,CHEETAFIGHT 35s_9829,0819GM-20,,M_S,9.60,642.09,642.09,642.09,661.03,1.00,6164.06,6164.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1109.53,7273.60,3605
B112,28/08/2019,Credit 0 days,28/08/2019,21173909,ITC LIMITED,27110.20,3296.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30406.28,G112,28/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100034490,9952,HOMELITES RS 2 50 STICKS_9952,0819BI-30,,M_S,6.90,1270.06,1270.06,1270.06,1307.53,10.00,8763.41,8763.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1577.41,10340.83,3605
B112,28/08/2019,Credit 0 days,28/08/2019,21173909,ITC LIMITED,27110.20,3296.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30406.28,G112,28/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100034490,GrandTotal:,,,,,33.28,4993.71,4993.71,4993.71,5143.51,141.00,27110.20,27110.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3296.08,30406.28
B113,28/08/2019,Credit 0 days,28/08/2019,21173910,ITC LIMITED,14904.86,2594.34,0.00,0.00,0.00,0.00,491.86,0.00,491.86,0.00,0.00,17007.34,G113,28/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100034491,PENPK0084,Eng ON Woman Dual Assorted 28ml_PENPK0084,M00080419-100,,L,0.67,2287.69,2212.20,2287.69,2368.67,90.00,1537.33,1486.60,3.30,0.00,0.00,0.00,0.00,0.00,0.00,3.30,50.73,0.00,0.00,50.73,50.73,0.00,0.00,267.59,1754.18,3303 00 10
B113,28/08/2019,Credit 0 days,28/08/2019,21173910,ITC LIMITED,14904.86,2594.34,0.00,0.00,0.00,0.00,491.86,0.00,491.86,0.00,0.00,17007.34,G113,28/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100034491,PFDSO0338,FIAMA GBB B&B(ED) 125g_PFDSO0338,900240519-110,,KG,4.50,406.21,392.81,406.21,420.59,67.00,1827.95,1767.62,3.30,0.00,0.00,0.00,0.00,0.00,0.00,3.30,60.32,0.00,0.00,60.32,60.32,0.00,0.00,318.17,2085.79,3401 11 90
B113,28/08/2019,Credit 0 days,28/08/2019,21173910,ITC LIMITED,14904.86,2594.34,0.00,0.00,0.00,0.00,491.86,0.00,491.86,0.00,0.00,17007.34,G113,28/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100034491,PFDSO0339,FIAMA GBB P&M(LF) 125g_PFDSO0339,900260319-120,,KG,4.50,406.21,392.81,406.21,420.59,67.00,1827.95,1767.62,3.30,0.00,0.00,0.00,0.00,0.00,0.00,3.30,60.32,0.00,0.00,60.32,60.32,0.00,0.00,318.17,2085.79,3401 11 90
B113,28/08/2019,Credit 0 days,28/08/2019,21173910,ITC LIMITED,14904.86,2594.34,0.00,0.00,0.00,0.00,491.86,0.00,491.86,0.00,0.00,17007.34,G113,28/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100034491,PNMFC0035,Nimyle FloorCleaner Herbal475ml-NP_PNMFC0035,G0507191N-130,,L,17.10,115.92,112.09,115.92,120.02,74.00,1982.23,1916.82,3.30,0.00,0.00,0.00,0.00,0.00,0.00,3.30,65.41,0.00,0.00,65.41,65.41,0.00,0.00,345.03,2261.85,3808 94 00
B113,28/08/2019,Credit 0 days,28/08/2019,21173910,ITC LIMITED,14904.86,2594.34,0.00,0.00,0.00,0.00,491.86,0.00,491.86,0.00,0.00,17007.34,G113,28/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100034491,PVVSO0629,Vivel Lotus Oil 100Gms_PVVSO0629,H00100719-150,,KG,21.60,227.36,219.86,227.36,235.41,30.00,4910.98,4748.91,3.30,0.00,0.00,0.00,0.00,0.00,0.00,3.30,162.06,0.00,0.00,162.06,162.06,0.00,0.00,854.80,5603.72,3401 11 90
B113,28/08/2019,Credit 0 days,28/08/2019,21173910,ITC LIMITED,14904.86,2594.34,0.00,0.00,0.00,0.00,491.86,0.00,491.86,0.00,0.00,17007.34,G113,28/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100034491,PENPK0049,Engage ON Man Assorted 18.4ml_PENPK0049,M00320519-80,,L,0.55,2320.84,2244.25,2320.84,2403.00,60.00,1281.10,1238.83,3.30,0.00,0.00,0.00,0.00,0.00,0.00,3.30,42.28,0.00,0.00,42.28,42.28,0.00,0.00,222.99,1461.82,3303 00 10
B113,28/08/2019,Credit 0 days,28/08/2019,21173910,ITC LIMITED,14904.86,2594.34,0.00,0.00,0.00,0.00,491.86,0.00,491.86,0.00,0.00,17007.34,G113,28/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100034491,PENPK0083,Eng ON Man Dual Assorted 28ml_PENPK0083,M00120719-90,,L,0.67,2287.69,2212.20,2287.69,2368.67,90.00,1537.33,1486.60,3.30,0.00,0.00,0.00,0.00,0.00,0.00,3.30,50.73,0.00,0.00,50.73,50.73,0.00,0.00,267.59,1754.18,3303 00 10
B113,28/08/2019,Credit 0 days,28/08/2019,21173910,ITC LIMITED,14904.86,2594.34,0.00,0.00,0.00,0.00,491.86,0.00,491.86,0.00,0.00,17007.34,G113,28/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100034491,GrandTotal:,,,,,49.60,8051.92,7786.21,8051.92,8336.96,478.00,14904.86,14413.00,23.10,0.00,0.00,0.00,0.00,0.00,0.00,23.10,491.86,0.00,0.00,491.86,491.86,0.00,0.00,2594.34,17007.34
B114,28/08/2019,Credit 0 days,28/08/2019,21173911,ITC LIMITED,13330.00,0.00,0.00,0.00,0.00,0.00,373.24,0.00,373.24,0.00,0.00,12956.76,G114,28/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20160001484,FA020029,AASHIRVAAD SALT - 1KG (25KG OUTER)_FA020029,D19H1-10,,KG,1000.00,13.33,12.96,13.33,14.00,19.00,13330.00,12956.76,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,373.24,0.00,0.00,373.24,373.24,0.00,0.00,0.00,12956.76,2501
B114,28/08/2019,Credit 0 days,28/08/2019,21173911,ITC LIMITED,13330.00,0.00,0.00,0.00,0.00,0.00,373.24,0.00,373.24,0.00,0.00,12956.76,G114,28/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20160001484,GrandTotal:,,,,,1000.00,13.33,12.96,13.33,14.00,19.00,13330.00,12956.76,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,373.24,0.00,0.00,373.24,373.24,0.00,0.00,0.00,12956.76
B115,28/08/2019,Credit 0 days,28/08/2019,21173913,ITC LIMITED,5526.05,863.22,0.00,0.00,0.00,0.00,154.73,0.00,154.73,0.00,0.00,6234.54,G115,28/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100034493,FA9682AN,TEDHE MEDHE RS.10 TOMATO_FA9682AN,E12AUG19-80,,KG,4.32,175.40,170.49,175.40,181.29,10.00,757.73,736.51,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,21.22,0.00,0.00,21.22,21.22,0.00,0.00,88.38,824.89,2106
B115,28/08/2019,Credit 0 days,28/08/2019,21173913,ITC LIMITED,5526.05,863.22,0.00,0.00,0.00,0.00,154.73,0.00,154.73,0.00,0.00,6234.54,G115,28/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100034493,FB302123,BOUNCE CREAM ELAICHI DELIGHT 34+7G_FB302123,B14090819-100,,KG,11.81,91.42,88.86,91.42,94.66,5.00,1079.49,1049.26,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,30.23,0.00,0.00,30.23,30.23,0.00,0.00,188.87,1238.13,1905
B115,28/08/2019,Credit 0 days,28/08/2019,21173913,ITC LIMITED,5526.05,863.22,0.00,0.00,0.00,0.00,154.73,0.00,154.73,0.00,0.00,6234.54,G115,28/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100034493,FB304122,BOUNCE CREAM PINEAPPLE ZING 34+7G_FB304122,B14120819-110,,KG,11.81,91.42,88.86,91.42,94.66,5.00,1079.49,1049.26,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,30.23,0.00,0.00,30.23,30.23,0.00,0.00,188.87,1238.13,1905
B115,28/08/2019,Credit 0 days,28/08/2019,21173913,ITC LIMITED,5526.05,863.22,0.00,0.00,0.00,0.00,154.73,0.00,154.73,0.00,0.00,6234.54,G115,28/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100034493,FB501121,SUNFEAST HIFI BUTTER COOKIES 36G D_FB501121,B14130819-120,,KG,15.55,102.26,99.40,102.26,105.88,5.00,1590.35,1545.82,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,44.53,0.00,0.00,44.53,44.53,0.00,0.00,278.25,1824.06,1905
B115,28/08/2019,Credit 0 days,28/08/2019,21173913,ITC LIMITED,5526.05,863.22,0.00,0.00,0.00,0.00,154.73,0.00,154.73,0.00,0.00,6234.54,G115,28/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100034493,FN1205GA,YIPPEE MAGIC MASALA NOODLES 32.5G_FN1205GA,D30JUL19-150,,KG,8.19,124.42,120.94,124.42,128.60,5.00,1019.00,990.47,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,28.53,0.00,0.00,28.53,28.53,0.00,0.00,118.86,1109.32,1902
B115,28/08/2019,Credit 0 days,28/08/2019,21173913,ITC LIMITED,5526.05,863.22,0.00,0.00,0.00,0.00,154.73,0.00,154.73,0.00,0.00,6234.54,G115,28/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100034493,GrandTotal:,,,,,51.68,584.92,568.54,584.92,605.09,30.00,5526.05,5371.32,14.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,154.73,0.00,0.00,154.73,154.73,0.00,0.00,863.22,6234.54
B116,28/08/2019,Credit 0 days,28/08/2019,21173914,ITC LIMITED,3334.18,483.33,0.00,0.00,0.00,0.00,93.36,0.00,93.36,0.00,0.00,3724.15,G116,28/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100034494,FB301122,BNC CREAM CHOCO TWIST 34+7G_FB301122,B36130819-90,,KG,17.71,91.42,88.86,91.42,94.66,5.00,1619.23,1573.89,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,45.34,0.00,0.00,45.34,45.34,0.00,0.00,283.30,1857.19,1905
B116,28/08/2019,Credit 0 days,28/08/2019,21173914,ITC LIMITED,3334.18,483.33,0.00,0.00,0.00,0.00,93.36,0.00,93.36,0.00,0.00,3724.15,G116,28/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100034494,FN1245,YIPPEE MAGIC MASALA NOODLES 280G_FN1245,G12AUG19-160,,KG,13.44,127.60,124.03,127.60,131.89,45.00,1714.94,1666.93,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,48.02,0.00,0.00,48.02,48.02,0.00,0.00,200.03,1866.96,1902
B116,28/08/2019,Credit 0 days,28/08/2019,21173914,ITC LIMITED,3334.18,483.33,0.00,0.00,0.00,0.00,93.36,0.00,93.36,0.00,0.00,3724.15,G116,28/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100034494,GrandTotal:,,,,,31.15,219.02,212.89,219.02,226.54,50.00,3334.18,3240.82,5.60,0.00,0.00,0.00,0.00,0.00,0.00,5.60,93.36,0.00,0.00,93.36,93.36,0.00,0.00,483.33,3724.15
B117,28/08/2019,Credit 0 days,28/08/2019,21173916,ITC LIMITED,1069.86,187.18,0.00,0.00,0.00,0.00,29.96,0.00,29.96,0.00,0.00,1227.09,G117,28/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100034496,FB302123,BOUNCE CREAM ELAICHI DELIGHT 34+7G_FB302123,B14090819-10,,KG,5.90,91.42,88.86,91.42,94.66,5.00,539.74,524.63,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,15.11,0.00,0.00,15.11,15.11,0.00,0.00,94.43,619.06,1905
B117,28/08/2019,Credit 0 days,28/08/2019,21173916,ITC LIMITED,1069.86,187.18,0.00,0.00,0.00,0.00,29.96,0.00,29.96,0.00,0.00,1227.09,G117,28/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100034496,FB501121,SUNFEAST HIFI BUTTER COOKIES 36G D_FB501121,B14130819-20,,KG,5.18,102.26,99.40,102.26,105.88,5.00,530.12,515.27,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,14.84,0.00,0.00,14.84,14.84,0.00,0.00,92.75,608.02,1905
